addr_key,glr_facility_name,glr_type,glr_beds,glr_census,glr_patients,glr_cmsccn,glr_status,glr_parent_company,city,state,zip,pc,psych,mh,pod,pain,wc,spec
1 DUCK LN,Fairview FCH,AL,NULL,NULL,3,NULL,Established,Independent,Fletcher,North Carolina,28732,3,0,0,0,0,0,0
10 SUGARLOAF RD,Kingsbridge House,AL,NULL,NULL,25,NULL,Established,ALG,Brevard,North Carolina,28712,24,0,0,0,0,5,24
100 ARH LN,Kissito Alleghany,SNFMD,NULL,NULL,89,495221,Established,Kissito Healthcare,LOW MOOR,Virginia,24457,88,0,0,0,0,39,0
100 BIRNEY PL,Morning Pointe of Danville,AL,80,10,24,NULL,Established,MORNING POINTE SENIOR LIVING,Danville,Kentucky,40422,23,0,0,0,0,1,0
100 CARMEL MANOR RD,Carmel Manor Fort Thomas AL,AL,95,82,10,185208,Established,Carmelite System,Fort Thomas,Kentucky,41075,10,0,0,0,0,2,0
100 CARMEL MANOR RD,Carmel Manor Fort Thomas SNF,SNFMD,95,82,93,185208,Established,Carmelite System,Fort Thomas,Kentucky,41075,82,0,0,0,0,12,0
100 HICKORY ST,Cypress Glen Retirement Community,CRCC,72,70,9,NULL,Established,INDEPENDENT,GREENVILLE,North Carolina,27858,8,0,0,0,0,0,0
100 KYLE DR,COMMONWEALTH-HILLSVILLE ALF,AL,NULL,NULL,51,NULL,Established,MCAP,HIILLSVILLE,Virginia,24343,28,0,0,0,0,4,0
100 LANARK RD,Brookdale Meadowmont,AL/MC,NULL,NULL,31,NULL,Established,BROOKDALE SENIOR LIVING,Chapel Hill,North Carolina,27517,25,0,0,0,0,6,0
100 ROGERS LN,JAG Healthcare Shelby,SNFMD,NULL,NULL,44,365331,Established,JAG,Shelby,Ohio,44875,42,0,0,0,0,13,0
100 RORER RD,Chatham Health and Rehabilitation Center - SNF VA,SNF,NULL,NULL,65,495399,Established,Saber Healthcare Group,CHATHAM,Virginia,24531,56,0,0,0,0,9,0
100 S WHITEWOMAN ST,Roscoe Gardens Skilled Nursing and Rehab,SNF,72,61,33,365880,Established,Citadel Healthcare,Coshocton,Ohio,43812,33,0,0,0,0,0,0
100 SILVER BLUFF DR,Silver Bluff Village-Arrowhead Cove (Village Home,AL,NULL,NULL,12,345341,Established,Liberty,Canton,North Carolina,28716,10,0,0,0,0,0,6
100 SILVER BLUFF DR,Silver Bluff Village-SNF,SNF,NULL,NULL,88,345341,Established,Liberty,Canton,North Carolina,28716,71,0,0,0,0,0,59
100 SPARKS AVE,Nicholasville Nursing and Rehab,SNFMD,73,68,73,185220,Established,Majestic Care,Nicholasville,Kentucky,40356,66,0,0,0,0,24,0
100 SUNSET DR,Franklin Manor,MC,NULL,NULL,40,NULL,Established,SABER HEALTHCARE GROUP,Youngsville,North Carolina,27596,36,0,0,0,0,5,37
100 SUNSET ST,Hickory Falls Health & Rehab,SNF,NULL,NULL,78,345246,Established,SANSTONE,Granite Falls,North Carolina,28630,76,0,0,0,0,0,0
"100 WURTLAND AVE, WURTLAND, KY 41144",Wurtland Nursing and Rehab,SNF,126,110,78,185261,Established,Majestic Care,Wurtland,Kentucky,41144,78,0,0,0,0,0,0
"1000 ADDINGTON DR, RUSSELL, KY 41169",Morning Pointe of Russell,AL,50,40,31,NULL,Established,MORNING POINTE SENIOR LIVING,Russell,Kentucky,41169,24,0,0,0,0,1,0
1000 FAIRVIEW AVE,Woodlands Health and Rehab Center,SNF,NULL,NULL,41,495360,Established,Commonwealth Care of Roanoke,CLIFTON FORGE,Virginia,24422,41,0,0,0,0,0,0
1000 JOHNS RD,Prestwick Village Assisted Living,AL,NULL,NULL,33,NULL,Established,ALG,Laurinburg,North Carolina,28352,32,0,0,0,0,8,0
1000 RIDGECREST LN,RIDGECREST-ALF,AL,NULL,NULL,17,NULL,Established,Legend Senior Living,MOUNT AIRY,North Carolina,27030,6,0,0,0,0,0,0
1000 W ALLEN ST,Gardens of Hendersonville,AL,NULL,NULL,35,NULL,Established,ALG,Hendersonville,North Carolina,28739,32,0,0,0,0,5,34
1000 WESLEY PINES RD,Wesley Pines Retirement Community,AL/SNF MD,62 (+ 42 ALF),101,109,345180,Established,"THE UNITED METHODIST RETIREMENT HOMES, INC",Lumberton,North Carolina,28358,103,27,0,0,0,35,0
1001 MYERS RD,Celina Manor,AL,NULL,NULL,37,365377,Established,HCF,CELINA,Ohio,45822,37,0,0,0,0,0,0
1002 E NC HWY 54,Seasons at Southpoint,MC,NULL,NULL,23,NULL,Established,INDEPENDENT,Durham,North Carolina,27713,18,0,0,0,0,2,0
1002 GLENVIEW DR,Glenview Health and Rehab,SNF,60,54,51,185271,Established,"GLENVIEW HEALTH CARE FACILITY, INC.",Glasgow,Kentucky,42141,49,0,0,0,0,0,0
1002 SISTER BARBARA WAY,The Waters of Georgetown ALF,AL,60,56,1,155770,Established,Priority,Georgetown,Indiana,47122,1,0,0,0,0,0,0
1002 SISTER BARBRA WAY,The Waters of Georgetown SNF,SNF,NULL,NULL,53,155770,Established,INFINITY HEALTHCARE CONSULTING,Georgetown,Indiana,47122,49,0,0,0,0,0,0
1009 OLD COUNTRY CLUB RD NW,Hermitage Roanoke - ALF,AL,NULL,NULL,18,NULL,Established,Goodwin Living,ROANOKE,Virginia,24017,10,0,0,0,0,3,0
1009 OLD COUNTRY CLUB RD NW,Hermitage Roanoke -HC,SNF,NULL,NULL,6,NULL,Established,Pinnacle,ROANOKE,Virginia,24017,4,0,0,0,0,2,0
10098 BIG BEAR CREEK RD,Edgewood Manor of Lucasville I,SNF,96,12,6,365585,Established,EDGEWOOD MANOR OF LUCASVILLE I LLC,Lucasville,Ohio,45648,6,0,0,0,0,4,0
10098A BIG BEAR CREEK RD,Edgewood Manor of Lucasville II,SNF,72,7,17,365932,Established,EDGEWOOD MANOR OF LUCASVILLE I LLC,Lucasville,Ohio,45648,17,0,0,0,0,5,0
101 ANNIE PARKER CIR,Americare Adult Home,AL,36,31,28,NULL,Established,INDEPENDENT,Smithfield,North Carolina,27577,25,0,0,0,0,4,0
101 E 90TH DR,ResCare - Country Club Group Home,IL,NULL,NULL,30,NULL,Established,INDEPENDENT,Merrillville,Indiana,46410,30,16,0,0,0,0,0
101 FAIRGROUNDS RD,Hardinsburg Nursing and Rehabilitation,SNF,NULL,NULL,42,185302,Established,TOPAZ HEALTHCARE,Hardinsburg,Kentucky,40143,39,0,0,0,0,0,0
101 LIONS WAY,Marjorie McCune Memorial AL,AL,NULL,NULL,41,NULL,Established,"WESTERN NORTH CAROLINA LIONS, INC.",Black Mountain,North Carolina,28711,36,0,0,0,0,12,0
101 LIONS WAY,Marjorie McCune Memorial IN,IL,64,45,2,NULL,Established,Lions of Western NC,Black Mountain,North Carolina,28711,1,0,0,0,0,1,0
1010 LAKEVIEW DR,Pineville Rehab and Living Center,SNF,NULL,NULL,53,345415,Established,CCH HEALTHCARE,Pineville,North Carolina,28134,43,0,0,0,0,0,0
1011 N BYRNE RD,Divine Rehabilitation and Nursing of Toledo,AL,NULL,NULL,40,366328,Established,DMH Ohio,Toledo,Ohio,43607,31,0,0,0,0,0,0
1015 MAGAZINE ST,Chestnut Ridge Health & Rehabilitation,SNF,NULL,NULL,64,185468,Established,INFINITY HEALTHCARE CONSULTING,Louisville,Kentucky,40203,55,0,0,0,0,0,0
102 N STUART AVE,JOURNEYS CROSSING (ALF),AL,NULL,NULL,30,NULL,Established,INDEPENDENT,ELKTON,Virginia,22827,28,0,0,0,0,2,0
1021 E CENTRAL AVE,Arbor Grove Village,SNF,NULL,NULL,78,155625,Established,AMERICAN SENIOR COMMUNITIES,GREENSBURG,Indiana,47240,75,0,0,0,0,11,0
1022 EASTERN AVE,The Gardens of Nashville,AL,NULL,NULL,47,NULL,Established,ALG,NASHVILLE,North Carolina,27856,45,0,0,0,0,12,0
1023 W MAIN ST,Swiss Villa Nursing and Rehab,SNF,NULL,NULL,37,155462,Established,AMERICAN SENIOR COMMUNITIES,Vevay,Indiana,47043,35,0,0,0,0,0,0
1025 ROBERT TELFORD DR,Telford Terrace - Personal Care,AL,44,40,11,185451,Established,INDEPENDENT,Richmond,Kentucky,40475,11,0,0,0,0,0,0
1025 ROBERT TELFORD DR,Telford Terrace SNF,SNF,44,40,16,185451,Established,INDEPENDENT,Richmond,Kentucky,40475,15,0,0,0,0,0,0
1029 E 5TH ST,Majestic Care of Connersville,SNF,166,77,87,155491,Established,Majestic Care,Connersville,Indiana,47331,79,0,0,0,0,20,0
103 APPALACHIAN BLVD,Ardenwoods at Heather Glen,AL,NULL,NULL,13,NULL,Established,INDEPENDENT,Arden,North Carolina,28704,11,0,0,0,0,0,0
103 GOSSMAN DR,The Coventry at St Joseph of the Pines,AL/MC,50,43,30,NULL,Established,INDEPENDENT,Souther Pines,North Carolina,28387,27,0,0,0,0,0,0
103 GOSSMAN DR,St. Joseph of the Pines,SNF,100,68,20,345044,Established,TRINITY HEALTH SENIOR COMMUNITIES,Southern Pines,North Carolina,28387,9,0,0,0,0,0,0
103 ROSEHILL DR,South Boston Health & Rehab Center - SNF,SNF,NULL,NULL,156,495372,Established,SABER HEALTHCARE GROUP,SOUTH BOSTON,Virginia,24592,29,0,0,0,0,0,0
1030 KENTONTOWN RD,Robertson County Health Care,SNF,NULL,NULL,31,185359,Established,Bluegrass/Encore,MOUNT OLIVET,Kentucky,41064,30,0,0,0,0,0,0
1030 SHIVE LN,Fern Terrace of Bowling Green,AL,NULL,NULL,73,NULL,Established,DAVCO,BOWLING GREEN,Kentucky,42103,69,0,0,0,0,2,0
1033 KY-11,Laurel Creek Health Care Center,SNF,106,85,95,185293,Established,Hill Valley,Manchester,Kentucky,40962,94,0,0,0,0,11,0
1034 E CROWN POINTE BLVD,Crown Pointe Senior Living of Greensburg,AL,NULL,NULL,7,NULL,Established,CROWN POINTE COMMUNITIES,GREENSBURG,Indiana,47240,5,0,0,0,0,0,0
104 COLLEGE DR,Hendersonville Health and Rehab,SNF,NULL,NULL,55,345493,Established,SANSTONE,FLAT ROCK,North Carolina,28731,18,0,0,0,0,0,54
1040 US HIGHWAY 127 S,Bradford,SNF,NULL,NULL,83,185170,Established,Bluegrass/Encore,Frankfort,Kentucky,40601,58,0,0,0,0,0,0
1043 BROOKLYN BLVD,Terrace Nursing and Rehab,SNF,NULL,NULL,78,185103,Established,Bluegrass/Encore,BEREA,Kentucky,40403,38,0,0,0,0,0,0
10445 DUPONT OAKS BLVD,Grey Stone Health & Rehabilitation Center,SNFMD,NULL,NULL,75,155809,Established,SABER HEALTHCARE GROUP,Fort Wayne,Indiana,46845,70,0,0,0,0,8,0
10456 US-62,Oakview Nursing and Rehab,SNF,NULL,NULL,50,185195,Established,SIGNATURE HEALTH,Calvert City,Kentucky,42029,49,0,0,0,0,0,0
10460 PROGRESS WAY,Harrison Trail Health Campus,AL/SNF,54,52,25,366483,Established,Trilogy,Harrison,Ohio,45030,24,0,0,0,0,0,0
105 ATRIUM DR,Otterbein Middletown,SNFMD,NULL,NULL,52,366376,Established,OTTERBEIN SENIOR LIFE,Middletown,Ohio,45005,51,0,0,0,0,12,0
105 CONVENTION DR,Stoneridge Gracious Retirement,IL,NULL,NULL,18,NULL,Established,INDEPENDENT,Cary,North Carolina,27511,15,18,0,1,0,4,0
105 RODGERS PARK RD,Harrison Nursing and Rehab,SNF,54,44,27,185332,Established,INDEPENDENT,Cynthiana,Kentucky,41031,26,0,0,0,0,0,0
105 VILLAGE WAY,Village of Lebanon,AL/MC,NULL,NULL,48,185437,Established,INDEPENDENT,LEBANON,Kentucky,40033,47,0,0,0,0,0,0
105 W PARKVIEW DR,The Bridges on Parkview,AL,80,0,65,NULL,Established,Kisco Senior Living,Henderson,North Carolina,27536,61,0,0,0,0,10,0
1050 CLINTON ST,Harbor Healthcare of Ironton,AL/SNF/NF,NULL,NULL,62,365564,Established,PROVIDENCE LLC,IRONTON,Ohio,45638,59,0,0,0,0,0,0
1050 CRESCENT GREEN DR,Heartfields,AL,NULL,NULL,63,NULL,Established,NHC,Cary,North Carolina,27518,58,0,0,0,0,19,55
10506 CLEAR CREEK COMMERCE DR,Clear Creek Nursing and Rehabilitation Center,SNF,NULL,NULL,73,345562,Established,PRINCIPLE,Mint Hill,North Carolina,28227,72,0,0,0,0,0,0
1052 NE RAILROAD ST,Wallace Gardens,AL,NULL,NULL,38,NULL,Established,INDEPENDENT,Wallace,North Carolina,28466,32,0,0,0,0,10,0
106 CAMERON ST,Premier Living and Rehab,SNFMD,"127 SNF, 15 ALF",67,70,345185,Established,INDEPENDENT,Lake Waccamaw,North Carolina,28450,65,0,0,0,0,28,0
106 GOVER ST,Somerset Nursing and Rehab,SNF,NULL,NULL,67,185218,Established,Bluegrass/Encore,SOMERSET,Kentucky,42501,64,0,0,0,0,0,0
1063 ADDINGTON DR,The Lantern at Morning Pointe Russell,AL,NULL,27,34,NULL,Established,MORNING POINTE SENIOR LIVING,Russell,Kentucky,41169,27,0,0,0,0,3,0
107 BOYLES DR,Creekwood Nursing and Rehabilitation,SNF,104,90,61,185313,Established,CLEARVIEW,Russellville,Kentucky,42276,60,0,0,0,0,0,0
107 MONICA BLVD,RUNK & PRATT PEARLS OF LIFE-ALF,AL,NULL,NULL,26,NULL,Established,Runk & Pratt,LYNCHBURG,Virginia,24502,21,0,0,0,0,0,0
107 THRUWAY DR,Bluegrass Bardstown ALF,AL,NULL,NULL,35,NULL,Established,NULL,Bardstown,KY,40004,0,0,0,0,0,0,0
1070 W JEFFERSON ST,Otterbein Franklin - ALF,ALF,NULL,NULL,68,155771,Established,OTTERBEIN SENIOR LIFE,FRANKLIN,Indiana,46131,53,0,0,0,0,2,0
1070 W JEFFERSON ST,Otterbein Franklin - SNF,SNFMD,NULL,NULL,135,155771,Established,OTTERBEIN SENIOR LIFE,FRANKLIN,Indiana,46131,98,0,0,0,0,21,0
1075 DEAL RD,Deal Care Inn,AL,NULL,NULL,19,NULL,Established,INDEPENDENT,MOORESVILLE,North Carolina,28115,19,0,0,0,0,1,0
1075 US HIGHWAY 17 SOUT,Elizabeth City Health & Rehabilitation Center,SNF,170,142,152,345036,Established,SANSTONE,Elizabeth City,North Carolina,27909,147,0,0,0,0,0,0
108 S MILLER ST,Shady Lawn - Cynthiana,AL,75,65,56,NULL,Established,SHADY LAWN LLC,Cynthiana,Kentucky,41031,56,0,0,0,0,0,0
10820 PENNY RD,Jordan Oaks,IL,NULL,NULL,8,NULL,Established,INDEPENDENT,Cary,North Carolina,27518,5,8,0,0,0,2,0
10830 LAWYERS GLEN DR,Mint Hill Senior Living,AL,NULL,NULL,62,NULL,Established,ALG,Mint Hill,North Carolina,28227,12,0,0,0,0,0,0
1084 US HWY 64 E,Carrolton of Plymouth,SNF,130,74,43,345266,Established,CARROLTON FACILTY MANAGEMENT,PLYMOUTH,North Carolina,27962,38,0,0,0,0,0,0
109 FOOTHILLS DR,Grace Nursing Center,SNF,NULL,NULL,51,345187,Established,"GRACE MANAGEMENT, INC.",Morganton,North Carolina,28655,50,0,0,0,0,0,0
109 HOMEWOOD BLVD,NHC Healthcare,SNF,194,152,94,185093,Established,National Healthcare Corporation,Glasgow,Kentucky,42141,94,0,0,0,0,0,0
11 COMMERCE DR,Gates House ALF and Memory Care,AL,70,58,49,NULL,Established,Navion,Gatesville,North Carolina,27938,38,0,0,0,0,9,0
11 SHERWOOD RIDGE RD,Cedar Mountain House,AL,NULL,NULL,0,NULL,Established,ALG,BREVARD,North Carolina,28712,0,0,0,0,0,0,0
11 SHERWOOD RIDGE RD,Cedar Mountain House,AL,NULL,NULL,43,NULL,Established,ALG,BREVARD,North Carolina,28712,42,0,0,0,0,10,34
110 BEVERLY DR,Chesterton Manor,SNF,100,75,22,155246,Established,Adams County Memorial Hospital,Chesterton,Indiana,46304,21,0,0,0,0,0,0
110 MCCOTTER BLVD,Cherry Point Bay Nursing and Rehab Center,SNF,NULL,NULL,73,345487,Established,PRINCIPLE,HAVELOCK,North Carolina,28532,67,0,0,0,0,11,0
1100 GRANDVIEW DR,Oakmont Manor,SNF,NULL,NULL,37,185250,Established,Bluegrass/Encore,Flatwoods,Kentucky,41139,32,0,0,0,0,0,0
1100 N GARDNER ST,Hickory Creek - Scottsburg,SNF,NULL,NULL,29,155417,Established,AMERICAN SENIOR COMMUNITIES,SCOTTSBURG,Indiana,47170,25,0,0,0,0,0,0
1101 BAUCOM RD,Monroe Manor Assisted Living,AL,24,22,19,NULL,Established,INDEPENDENT,Monroe,North Carolina,28110,18,0,0,0,0,4,0
1101 N MORGAN ST,Peak Resources Shelby,SNFMD,NULL,NULL,86,345229,Established,PEAK RESOURCES,Shelby,North Carolina,28150,75,0,0,0,0,31,49
1101 WOODLAND DR #2749,Elizabethtown Nursing and Rehab Center,SNF,63,60,67,185266,Established,TOPAZ HEALTHCARE,Elizabethtown,Kentucky,42701,46,0,0,0,0,0,0
11049 IN-101,Envive Healthcare of Brookville,SNF,NULL,NULL,21,155480,Established,MAGNOLIA,Brookville,Indiana,47012,21,0,0,0,0,0,0
1105 DORSEY LN,Ashton on Dorsey,AL,55,37,15,NULL,Established,SONIDA SENIOR LIVING,Louisville,Kentucky,40223,13,0,0,0,0,1,0
1107 CARTHAGE ST,Sanford Senior Living,AL,50,18,19,NULL,Established,MAINSTAY SENIOR LIVING,Sanford,North Carolina,27330,19,0,0,0,0,0,1
1108 REGENCY WAY,Bluegrass Elizabethtown,AL,NULL,NULL,32,NULL,Established,NULL,Elizabethtown,KY,42701,0,0,0,0,0,0,0
111 CHURCH AVE,Lutheran Community Home,SNF,NULL,NULL,38,155715,Established,INDEPENDENT,SEYMOUR,Indiana,47274,29,0,0,0,0,0,0
111 MACARTHUR DR,Brookdale MacArthur Park,AL,NULL,NULL,38,NULL,Established,BROOKDALE SENIOR LIVING,Cary,North Carolina,27513,37,0,0,0,0,11,35
111 S CHURCH ST,Hunter Village,AL,NULL,NULL,62,NULL,Established,INDEPENDENT,HUNTERSVILLE,North Carolina,28078,37,0,0,0,0,5,58
1110 FALLS RIVER AVE,Falls River Village,AL,NULL,NULL,20,NULL,Established,TARANTINO PROPERTIES,Raleigh,North Carolina,27614,18,0,0,0,0,6,16
1111 MAIN ST,STRATFORD HOUSE-ALF,AL,NULL,NULL,27,NULL,Established,Commonwealth Senior Living,DANVILLE,Virginia,24541,10,0,0,0,0,0,0
1114 NEIGHBORHOOD DR,Otterbein Union Township,SNF,NULL,60,NULL,NULL,Established,,,,Ohio,20,0,21,0,0,0,0
1115 CARTHAGE ST,Sanford Manor,MC,85,38,41,NULL,Established,MAINSTAY SENIOR LIVING,Sanford,North Carolina,27330,39,0,0,0,0,2,0
112 DOVER DR,Dover Nursing and Rehab,SNF,NULL,NULL,69,185295,Established,Bluegrass/Encore,Georgetown,Kentucky,40324,64,0,0,0,0,0,0
112 PONY BARN RD,Openview Retirement,AL,24,21,21,NULL,Established,INDEPENDENT,Lawndale,North Carolina,28090,15,0,0,0,0,0,0
1120 E DAVIS DR,Westminster Village,AL/SNF,NULL,NULL,34,155221,Established,RUSH MEMORIAL,Terre Haute,Indiana,47802,16,0,0,0,0,0,0
1120 N MAIN ST,Monticello Healthcare,SNF,117,95,21,NULL,Established,AMERICAN SENIOR COMMUNITIES,Monticello,Indiana,47960,0,0,0,0,0,0,0
1121 E LASALLE AVE,Cardinal Nursing and Rehab,SNFMD,NULL,NULL,70,155115,Established,American Senior Communities,SOUTH BEND,Indiana,46617,70,0,0,0,0,22,0
11230 BALLANTYNE TRACE CT,Legacy Heights ALF,AL,NULL,NULL,26,NULL,Established,Phoenix Senior Living,Charlotte,North Carolina,28277,3,0,0,0,0,1,0
11230 BALLANTYNE TRACE CT,Legacy Heights MC,MC,NULL,NULL,10,NULL,Established,Phoenix Senior Living,Charlotte,North Carolina,28277,1,0,0,0,0,0,0
1130 FALLS RIVER AVE,Falls River Court,MC,NULL,NULL,19,NULL,Established,TARANTINO PROPERTIES,Raleigh,North Carolina,27614,18,0,0,0,0,1,17
1131 DELIQUIA DR,The Ashford of Mount Washington,AL,135,100,40,NULL,Established,WALLICK SENIOR LIVING,CINCINNATI,Ohio,45230,16,0,0,0,0,0,0
1135 TAYLOR RD,Mountain Valley Living Center,AL,NULL,NULL,24,NULL,Established,"DANNY TUTTLE, INC.",WESTFIELD,North Carolina,27053,22,0,0,0,0,2,0
114 POLKS VILLAGE LN,Chatham Ridge AL,AL,91,43,33,NULL,Established,Navion,Chapel Hill,North Carolina,27517,31,0,0,0,0,2,0
114 POLKS VILLAGE LN,Chatham Ridge MC,MC,34,23,7,NULL,Established,Navion,Chapel Hill,North Carolina,27517,6,0,0,0,0,0,0
114 SMOKETREE WAY,Louisburg Manor,AL,NULL,NULL,40,NULL,Established,Liberty,Louisburg,North Carolina,27549,32,1,0,0,0,10,0
114 TENTH ST NE,Cambridge House,AL,NULL,NULL,39,NULL,Established,ALG,Hildebran,North Carolina,28637,36,0,0,2,0,1,0
11430 COLDWATER RD,The Villages of Pine Valley Assisted Living,AL,NULL,NULL,32,NULL,Established,Lutheran Life Villages,Fort Wayne,Indiana,46845,22,0,0,0,0,0,0
115 FERGUSON DR,Kings Mountain Memory Care Center,MC,20,17,17,NULL,Established,INDEPENDENT,Kings Mountain,North Carolina,28086,17,0,0,0,0,0,0
115 PIONEER TRCE,Pioneer Trace Healthcare and Rehabilitation,SNF,NULL,NULL,39,185314,Established,TOPAZ HEALTHCARE,FLEMINGSBURG,Kentucky,41041,32,0,0,0,0,0,0
115 RETIREMENT DR,RUNK & PRATT SMITH MTN LAKE-ALF,AL,NULL,NULL,21,NULL,Established,Runk & Pratt,HARDY,Virginia,24101,6,0,0,0,0,0,0
115 WHITE RD,King Health and Rehabilitation Center,SNFMD,NULL,NULL,96,345449,Established,MFA,King,North Carolina,27021,57,0,0,0,0,32,0
1150 STATE RD,Rehabilitation Center of Cheraw,SNF,104,99,79,NULL,Established,Fundamental LTC,Cheraw,South Carolina,29520,78,0,0,0,0,3,0
11501 HAMILTON AVE,Sanctuary Pointe Nursing and Rehab,SNF,NULL,NULL,63,366432,Established,CARING PLACE HEALTHCARE,CINCINNATI,Ohio,45231,61,0,0,0,0,0,0
1155 EASTERN PARKWAY,Eastway Health & Rehabilitation,SNF,NULL,NULL,130,185122,Established,INFINITY HEALTHCARE CONSULTING,Louisville,Kentucky,40217,124,0,0,0,0,0,0
116 BETZ RD,Betz Nursing Home,SNF,114,84,26,155694,Established,AMERICAN SENIOR COMMUNITIES,Auburn,Indiana,46706,0,0,0,0,0,0,0
1164 71ST SCHOOL RD,TerraBella of Fayetteville,AL/MC,NULL,NULL,33,NULL,Established,SENIOR LIFESTYLE,Fayetteville,North Carolina,28314,29,0,0,0,0,3,0
1165 MONARCH ST,Cedarhurst of Beaumont,AL,NULL,NULL,48,NULL,Established,CEDARHURST SENOR LIVING,Lexington,Kentucky,40513,46,0,0,0,0,1,0
1170 LINKHAW RD,Carrolton of Lumberton,SNFMD,NULL,NULL,88,345315,Established,CARROLTON FACILTY MANAGEMENT,Lumberton,North Carolina,28358,71,0,0,0,0,52,0
1171 TOWNE ST,Woods Edge Rehab & Nursing,SNF,NULL,NULL,82,366209,Established,BLUE CENTRAL GROUP?,CINCINNATI,Ohio,45216,72,0,0,0,0,0,0
11725 MADISON PIKE,Regency Manor - Independence,AL,NULL,NULL,30,NULL,Established,ELDERCARE PARTNERS,Independence,Kentucky,41051,26,0,0,0,0,2,0
1176 KINGSWOOD DR,Traditions - Reagan Park,AL,NULL,NULL,27,NULL,Established,TRADITIONS,Avon,Indiana,46123,23,0,0,0,0,0,0
118 ALAMANCE RD,Home Place of Burlington,AL/MC,NULL,NULL,39,NULL,Established,TERRABELLA SENIOR LIVING,Burlington,North Carolina,27215,36,0,0,0,0,3,0
119 GATLING ST,Carrolton of Williamston,SNFMD,145,102,127,345145,Established,CARROLTON FACILTY MANAGEMENT,Williamston,North Carolina,27892,116,0,0,0,0,35,0
119 N INDIANA AVE,Colonial Nursing and Rehabilitation,SNF,NULL,NULL,6,155733,Established,ADAMS COUNTY MEMORIAL HOSPITAL,Crown Point,Indiana,46307,6,0,0,0,0,0,0
119 W HIGH ST,Vineyards at Concord,SNFMD,32,28,24,366360,Established,DEERFIELD NURSING CORPORATION,Frankfort,Ohio,45628,17,0,0,0,0,2,0
11945 PROVIDENCE RD,Waltonwood Providence AL,AL,NULL,74,40,NULL,Established,SINGH,Charlotte,North Carolina,28277,35,0,0,0,0,10,0
11945 PROVIDENCE RD,Waltonwood Providence IN,IL,NULL,74,9,NULL,Established,SINGH,Charlotte,North Carolina,28277,7,7,0,0,0,0,0
11945 PROVIDENCE RD,Waltonwood Providence MC,MC,NULL,74,6,NULL,Established,SINGH,Charlotte,North Carolina,28277,4,0,0,0,0,0,0
1195 DRAKE MILL LN SW,The Drake,AL,NULL,NULL,49,NULL,Established,ALG,Concord,North Carolina,28025,43,0,0,0,0,4,0
120 ADDY LN,New Light Community Care,AL,25,17,13,NULL,Established,INDEPENDENT,Lexington,South Carolina,29072,13,0,0,0,0,4,0
120 E MILLER DR,Aperion Care Monroe,SNF,38,33,30,155532,Established,Chosen,BLOOMINGTON,Indiana,47401,22,0,0,0,0,14,0
120 PRESBERTYRIAN AVE,Harrison County Hospital-River Terrace,AL/SNF,50/HC-28AL,45/HC-27/AL,0,NULL,Established,Trilogy,Madison,Indiana,47250,0,0,0,0,0,0,0
1200 CARLOS DR,Brookdale North Raleigh,IL,NULL,NULL,41,NULL,Established,BROOKDALE SENIOR LIVING,Raleigh,North Carolina,27609,34,40,0,0,0,4,0
1200 N STATE RD 135,Greenwood Meadows,AL,169,126,44,155788,Established,AMERICAN SENIOR COMMUNITIES,Greenwood,Indiana,46142,0,0,0,0,0,0,0
12019 VERHOEFF DR,Atrium Health Huntersville Oaks,SNF,NULL,NULL,49,345096,Established,ATRIUM HEALTH,HUNTERSVILLE,North Carolina,28078,46,0,0,0,0,0,0
1203 ROUNDTREE DR,CARRIAGE HILL RETIREMENT-ALF,AL,NULL,NULL,71,NULL,Established,Impact Senior Living,BEDFORD,Virginia,24523,31,0,0,0,0,0,0
1205 LEITCHFIELD RD,Chautauqua Health and Rehab,SNF,NULL,NULL,78,185236,Established,CLEARVIEW,OWENSBORO,Kentucky,42303,77,0,0,0,0,0,0
1205 W GANNON AVE,Dunmore Senior Living of Zebulon,AL,60,35,28,NULL,Established,Buddy Elmore,Zebulon,North Carolina,27597,23,0,0,0,0,8,0
1206 11TH ST,Signature Healthcare of Carrollton,SNFMD,78,70,75,185205,Established,SIGNATURE HEALTH,Carrollton,Kentucky,41008,1,0,0,0,0,21,0
1206 N FULTON ST,Autumn Care of Raeford,SNFMD,132,0,127,345280,Established,Saber Healthcare Group,Raeford,North Carolina,28376,44,0,0,0,0,14,0
1206 W CHATHAM ST,Sunrise of Cary,AL/MC,NULL,NULL,62,NULL,Established,SUNRISE SENIOR LIVING,Cary,North Carolina,27513,53,0,0,0,0,5,0
1208 NEW GARDEN RD,TerraBella Greensboro,AL/MC,NULL,NULL,71,NULL,Established,TERRABELLA SENIOR LIVING,Greensboro,North Carolina,27410,66,0,0,0,0,12,0
"121 STATE HWY 3444, ANNVILLE, KY 40402",Signature Healthcare at Jackson Manor Rehab,SNF,51,45,48,185249,Established,SIGNATURE HEALTH,Annville,Kentucky,40402,46,0,0,0,0,0,0
"12100 CR-1334C, ASHLAND, KY 41102",Boyd County Nursing and Rehabilitation,SNF,60,50,36,185418,Established,Majestic Care,Ashland,Kentucky,41102,35,0,0,0,0,0,0
1212 E SUNSET DR,Monroe Rehabilitation Center,SNFMD,NULL,NULL,115,345254,Established,SOUTHERN HEALTHCARE,Monroe,North Carolina,28112,98,0,0,0,0,1,113
