excel_row,facility,corporate_name,address,city,state,source_type,ownership_type,do_we_serve,beds,census,pattern_tags
17945,CHANTILLY HEIGHTS,CHANTILLY HEIGHTS LLC,3925 Downs Drive,Chantilly,VA,ALF,Independent,No,48,38,SHORT_LLC
17950,CHAPMAN PLACE,SUMMIT BHC WAYNE LLC,3110 E Coliseum Blvd,Fort Wayne,IN,ALF,Independent,No,86,69,SHORT_LLC
17952,CHARTER SENIOR LIVING OF CHATTANOOGA,LQC PARTNERS II LLC,825 Runyan Dr,Chattanooga,TN,ALF,Independent,No,170,136,"PARTNERS, LLC"
17953,CHARTER SENIOR LIVING OF CLEVELAND,MSD POOL 1 LLC,"2900 Westside Drive, N.w.",Cleveland,TN,ALF,Independent,No,49,39,SHORT_LLC
17954,CHARTER SENIOR LIVING OF COOKEVILLE,DHC HYB SLC PROPERTIES LLC,1010 East Spring Street,Cookeville,TN,ALF,Corporate,No,84,67,"PROPERTIES, LLC"
17955,CHARTER SENIOR LIVING OF FRANKLIN,DHC HYB SLC PROPERTIES LLC,105 Sunrise Cir,Franklin,TN,ALF,Corporate,No,40,32,"PROPERTIES, LLC"
17956,CHARTER SENIOR LIVING OF GALLATIN,SNH PROPERTIES,1085 Hartsville Pike,Gallatin,TN,ALF,Corporate,No,40,32,PROPERTIES
17960,CHARTER SENIOR LIVING OF JACKSON,MSD POOL 2 LLC,1200 North Parkway,Jackson,TN,ALF,Independent,No,70,56,SHORT_LLC
17961,CHARTER SENIOR LIVING OF JEFFERSON CITY,SNH PROPERTIES,550 Deerview Way,Jefferson City,TN,ALF,Corporate,No,74,59,PROPERTIES
17963,CHARTER SENIOR LIVING OF PARIS,DHC HYB SLC PROPERTIES LLC,350 Volunteer Drive,Paris,TN,ALF,Corporate,No,84,67,"PROPERTIES, LLC"
17964,CHARTER SENIOR LIVING OF WHITE HOUSE,WHITE HOUSE SENIOR PARTNERS LLC,464 Sage Rd,White House,TN,ALF,Independent,No,79,63,"PARTNERS, LLC"
17965,CHARTER SENIOR LIVING OF WILLIAMSBURG,SNH/LTA PROPERTIES,440 McLaws Cir,Williamsburg,VA,ALF,Corporate,No,77,62,PROPERTIES
17967,CHATEAU OF BATESVILLE,CSL BATESVILLE LLC,44 Chateau Blvd,Batesville,IN,ALF,Independent,No,67,54,SHORT_LLC
17968,CHAUNCEY POINTE SENIOR APARTMENTS,CAMPUS GARDENS LLC,1005 Chauncey Ln,Bowling Green,OH,ALF,Independent,No,64,51,SHORT_LLC
17970,CHERRY SPRINGS VILLAGE,NC4 CHERRYSPR LLC,358 Clear Creek Road,Hendersonville,NC,ALF,Independent,No,60,48,SHORT_LLC
17971,CHESAPEAKE PLACE,PACIFICA CHESAPEAKE LLC,1500 & 1508 Volvo Parkway,Chesapeake,VA,ALF,Corporate,No,153,122,SHORT_LLC
17972,CHESAPEAKE PLACE SENIOR LIVING,PACIFICA CHESAPEAKE LLC,1508 Volvo Pkwy,Chesapeake,VA,ALF,Corporate,No,87,70,SHORT_LLC
17974,CHESTERFIELD HEIGHTS,CHESTERFLD RETIREMENT RES LLC,901 Madrona St,Midlothian,VA,ALF,Independent,No,118,94,SHORT_LLC
17975,CHESTERWOOD VILLAGE,HILLANDALE IL LLC,8073 Tylersville Rd,West Chester,OH,ALF,Independent,No,282,226,SHORT_LLC
17976,CHESTNUT GROVE ASSISTED LIVING COMMUNITY,TC CHESTNUT GROVE LLC,9010 Woodman Rd,Henrico,VA,ALF,Independent,No,75,60,SHORT_LLC
17980,CHESTNUT RIDGE WALLINGFORD,VS CHESTER ILF LLC,2700 Chestnut Parkway,Wallingford,PA,ALF,Independent,No,97,78,SHORT_LLC
17981,CHEVY CHASE GARDENS,CCG VENTURES LLC,319 Duke Road,Lexington,KY,ALF,Independent,No,136,109,SHORT_LLC
17983,CHIPPEWA PLACE,CHIPPEWA PLACE OWNER LLC,7005 Stadium Dr,Brecksville,OH,ALF,Independent,No,102,82,SHORT_LLC
17986,CHRISTIAN ASSISTED LIVING OF JOHNSON CITY,UNIVERSITY PARKWAY REAL ESTATE INVESTORS LLC,213 University Parkway,Johnson City,TN,ALF,Independent,No,79,63,"INVESTOR, LLC"
17990,CHRISTIAN COUNTY MANOR I LLC,PENNYRILE II LLC,2820 Richard Street,Hopkinsville,KY,ALF,Independent,No,78,62,SHORT_LLC
17993,CHURCH OF GOD HOME,801 NORTH HANOVER PROPCO LLC,801 N Hanover St,Carlisle,PA,SNF,Independent,No,160,128,"PROPCO, ADDRESS_BASED, LLC"
17995,CIEL OF COLLIERVILLE,BFG COLLIERVILLE PROPCO LLC,1633 E. Winchester Blvd,Collierville,TN,ALF,Independent,No,100,80,"PROPCO, LLC"
17996,CLAPP'S MOUNTAIN TOP LIVING RESIDENTIAL APARTMENTS,CLAPP HEALTHCARE LLC,450 Mountain Top Drive,Asheboro,NC,ALF,Independent,No,60,48,SHORT_LLC
17997,CLARENDALE AT BELLEVUE PLACE,HSRE BELLEVUE PLACE LLC,7632 Highway 70 South,Nashville,TN,ALF,Independent,No,197,158,SHORT_LLC
17999,CLARENDALE WEST END,CLARENDALE WEST END LLC,3416 Park Dr,Nashville,TN,ALF,Independent,No,173,138,SHORT_LLC
18001,CLARKS SUMMIT SENIOR LIVING,SNH NS PROPERTIES,950 Morgan Hwy,South Abington,PA,ALF,Corporate,No,113,90,PROPERTIES
18002,CLAY COUNTY CARE CENTER,ELDERBERRY OF HAYESVILLE LLC,86 Valley Hideaway Drive,Hayesville,NC,SNF,Independent,No,110,88,SHORT_LLC
18003,CLEARVIEW LANTERN SUITES,KEYSTONE WARREN LLC,596 Champion Ave W,Warren,OH,ALF,Independent,No,57,46,SHORT_LLC
18005,CLINTON PLACE,PADGETT CLINTON PROPCO LLC,106 Padgett Drive,Clinton,KY,SNF,Independent,No,136,109,"PROPCO, LLC"
18007,CLOSE TO HOME VI INC,CTH OF GREENVILLE LLC,405 Chestnut Street,Greenville,OH,ALF,Independent,No,35,28,SHORT_LLC
18013,COASTAL POINTE,BRUNSWICK AL PROPERTIES LLC,5220 Ocean Hwy W,Shallotte,NC,ALF,Independent,No,110,88,"PROPERTIES, LLC"
18019,COLLEGE WALK RETIREMENT COMMUNITY,SONS LLC THE,100 North College Row,Brevard,NC,ALF,Independent,No,113,90,SHORT_LLC
18020,COLONIAL ASSISTED LIVING,HOH STADIUM ONE LLC,2637 Stadium Dr.,Henderson,KY,ALF,Independent,No,61,49,SHORT_LLC
18023,COLONIAL COURTYARD AT TYRONE,VS TYRONE LLC,5546 East Pleasant Valley Blvd,Tyrone,PA,ALF,Independent,No,70,56,SHORT_LLC
18024,COLONIAL GARDENS,FTC PROPERTIES LLC,3665 Sunset Blvd,West Columbia,SC,ALF,Independent,No,46,37,"PROPERTIES, LLC"
18025,COLONIAL GARDENS ALZHEIMER'S SPECIAL CARE CENTER,3565 SUNSET LLC,3565 Sunset Blvd,West Columbia,SC,ALF,Independent,No,66,53,"ADDRESS_BASED, LLC"
18028,COLONIAL HEIGHTS SENIOR LIVING,COLONIAL HEIGHTS HOLDINGS LLC,6900 Hopeful Rd,Florence,KY,ALF,Independent,No,248,198,"HOLDINGS, LLC"
18030,COLONIAL HOUSE I LLC,COLONIAL HOUSE II LLC,1516 Highway 44e,Shepherdsville,KY,ALF,Independent,No,62,50,SHORT_LLC
18031,COLONIAL MANOR AT WILLIAMSBURG,BC SECURE HOLDINGS CORP,8679 Pocahontas Trl,Williamsburg,VA,ALF,Independent,No,85,68,HOLDINGS
18033,COLONIAL NURSING CENTER OF ROCKFORD,COLONIAL HEALTH ACQUISITIONS LLC,201 Buckeye Street,Rockford,OH,SNF,Independent,No,49,39,SHORT_LLC
18034,COLONIAL SENIOR LIVING,HOH ADAMS LLC,6575 Adams Ln.,Henderson,KY,ALF,Independent,No,31,25,SHORT_LLC
18038,COLUMBIA COTTAGE - LINGLESTOWN,COLUMBIA COTTAGE LINGLESTOWN LLC,1000 Alexandra Lane,Harrisburg,PA,ALF,Corporate,No,76,61,SHORT_LLC
18039,COLUMBIA COTTAGE COLLEGEVILLE,COLUMBIA COTTAGE-COLLEGEVILLE LLC,901 E Main St,Collegeville,PA,ALF,Independent,No,41,33,SHORT_LLC
18040,COLUMBIA COTTAGE HERSHEY,COLUMBIA COTTAGE-HERSHEY LLC,103 N Larkspur Dr,Palmyra,PA,ALF,Independent,No,52,42,SHORT_LLC
18041,COLUMBIA COTTAGE LINGLESTOWN,COLUMBIA COTTAGE LINGLESTOWN LLC,1000 Alexandra Lane,Linglestown,PA,ALF,Corporate,No,74,59,SHORT_LLC
18042,COLUMBIA COTTAGE OF HANOVER,COLUMBIA COTTAGE HANOVER LLC,2288 Grandview Road,Hanover,PA,ALF,Independent,No,41,33,SHORT_LLC
18043,COLUMBIA COTTAGE WYOMISSING,COLUMBIA COTTAGE-WYOMISSING HILLS LLC,3121 State Hill Rd,Reading,PA,ALF,Independent,No,40,32,SHORT_LLC
18044,COLUMBIA HEALTHCARE CENTER,EVANSVILLE REAL PROPERTY LLC,621 W Columbia St,Evansville,IN,SNF,Independent,No,194,155,"PROPERTIES, LLC"
18045,COMFORT CARE (1) (REVOKED),HOPE HAVEN LLC,1117 Brookhaven,Franklin,KY,ALF,Corporate,No,42,34,SHORT_LLC
18046,COMFORT CARE (2) (REVOKED),HOPE HAVEN LLC,1119 Brookhaven,Franklin,KY,ALF,Corporate,No,24,19,SHORT_LLC
18048,COMMONS AT HIGHLAND VILLAGE,HIGHLAND VILLAGE PROPERTY OWNERS,1500 Highland Village Dr,Cary,NC,ALF,Independent,No,289,231,PROPERTIES
18052,COMMONWEALTH SENIOR LIVING AT ABINGDON,IVQ ABINGDON PROPCO LLC,860 Wolf Creek Trail Nw,Abingdon,VA,ALF,Independent,No,83,66,"PROPCO, LLC"
18053,COMMONWEALTH SENIOR LIVING AT BON AIR,MCAP SEATON LLC,1000 Twinridge Ln,Richmond,VA,ALF,Independent,No,77,62,SHORT_LLC
18054,COMMONWEALTH SENIOR LIVING AT CEDAR BLUFF,MAYFAIR RICHLANDS PROPERTIES LLC,500 Clinic Drive,Cedar Bluff,VA,ALF,Independent,No,70,56,"PROPERTIES, LLC"
18055,COMMONWEALTH SENIOR LIVING AT CHESTERFIELD,MCAP CHESTERFIELD LLC,4931 Ridgedale Pkwy,North Chesterfield,VA,ALF,Independent,No,66,53,SHORT_LLC
18056,COMMONWEALTH SENIOR LIVING AT CHRISTIANSBURG,IVQ CHRISTIANSBURG PROPCO LLC,201 Wheatland Court,Christiansburg,VA,ALF,Independent,No,84,67,"PROPCO, LLC"
18057,COMMONWEALTH SENIOR LIVING AT FARNHAM,IVQ FARNHAM PROPCO LLC-RE,511 Cedar Grove Road,Farnham,VA,ALF,Independent,No,77,62,"PROPCO, LLC"
18058,COMMONWEALTH SENIOR LIVING AT FRONT ROYAL,IVQ FRONT ROYAL PROPCO LLC,600 Mount View St,Front Royal,VA,ALF,Independent,No,87,70,"PROPCO, LLC"
18059,COMMONWEALTH SENIOR LIVING AT GLOUCESTER HOUSE,IVQ GLOUCESTER PROPCO LLC,7657 Meredith Dr,Gloucester,VA,ALF,Independent,No,66,53,"PROPCO, LLC"
18060,COMMONWEALTH SENIOR LIVING AT HAMPTON,MAYFAIR-HAMPTON LLC,1030 Topping Ln,Hampton,VA,ALF,Independent,No,85,68,SHORT_LLC
18061,COMMONWEALTH SENIOR LIVING AT HILLSVILLE,IVQ HILLSVILLE PROPCO LLC,100 Kyle Drive,Hillsville,VA,ALF,Independent,No,78,62,"PROPCO, LLC"
18062,COMMONWEALTH SENIOR LIVING AT KILMARNOCK,KILMARNOCK MCAP LLC,460 S. Main Street,Kilmarnock,VA,ALF,Independent,No,81,65,SHORT_LLC
18063,COMMONWEALTH SENIOR LIVING AT KINGS GRANT HOUSE,IVQ KINGS GRANT HOUSE PROPCO LLC,440 N Lynnhaven Rd,Virginia Beach,VA,ALF,Independent,No,63,50,"PROPCO, LLC"
18064,COMMONWEALTH SENIOR LIVING AT LEIGH HALL,MCAP CAPITOL LLC,890 Poplar Hall Dr,Norfolk,VA,ALF,Independent,No,64,51,SHORT_LLC
18065,COMMONWEALTH SENIOR LIVING AT MANASSAS,MCAP MANASSAS LLC,9201 Portner Ave,Manassas,VA,ALF,Independent,No,81,65,SHORT_LLC
18066,COMMONWEALTH SENIOR LIVING AT RADFORD,MCAP RADFORD LLC,7486 Lee Highway,Radford,VA,ALF,Independent,No,102,82,SHORT_LLC
18067,COMMONWEALTH SENIOR LIVING AT THE BALLENTINE,MCAP BALLENTINE LLC,7211 Granby St,Norfolk,VA,ALF,Independent,No,78,62,SHORT_LLC
18069,COMMONWEALTH SENIOR LIVING AT THE EASTERN SHORE,MCAP EASTERN SHORE LLC,23610 North Street,Onancock,VA,ALF,Independent,No,177,142,SHORT_LLC
18070,COMMONWEALTH SENIOR LIVING AT THE WEST END,IVQ WEST END PROPCO LLC,2400 Gaskins Rd,Richmond,VA,ALF,Independent,No,78,62,"PROPCO, LLC"
18073,COMMONWEALTH SENIOR LIVING CEDAR MANOR,MCAP CEDAR MANOR LLC,1324 Cedar Rd,Chesapeake,VA,ALF,Independent,No,96,77,SHORT_LLC
18074,COMMUNITY COMMONS,CS PROPCO LLC,1340 Mahoning Avenue Nw,Warren,OH,ALF,Corporate,No,44,35,"PROPCO, LLC"
18077,COMMUNITY SKILLED HEALTH CARE AND ASSISTED LIVING,CS PROPCO LLC,1320 Mahoning Ave NW,Warren,OH,SNF,Corporate,No,150,120,"PROPCO, LLC"
18078,COMPASS HEALTHCARE AND REHAB HAWFIELDS,COMPASS REALTY HAWFIELDS LLC,2502 S North Carolina Hwy 119,Mebane,NC,SNF,Independent,No,120,96,"REALTY, LLC"
18079,COMPASS PARK,I M H REALTY CORP,690 S State St,Franklin,IN,ALF,Independent,No,390,312,REALTY
18080,COMPTON PLACE APARTMENTS,COMPTON PLACE LLC,547 Eliada Home Rd,Asheville,NC,ALF,Independent,No,40,32,SHORT_LLC
18082,CONCORD RESERVE,CONCORD RESERVE REALTY,2116 Dover Center Rd,Westlake,OH,ALF,Independent,No,210,168,REALTY
18103,CONTINUING HEALTHCARE OF SHADYSIDE,SHADYSIDE NURSING & REHAB CENTER PROPCO LLC,60583 State Route 7,Shadyside,OH,SNF,Independent,No,120,96,"PROPCO, LLC"
18107,COPPER KNOLL HEALTH & REHAB LLC,FAYETTE HOLDING LLC,201 Courthouse Parkway,Washingtn C H,OH,SNF,Independent,No,100,80,"HOLDINGS, LLC"
18109,CORNER VIEW NURSING & REHABILITATION CENTER/ FORBES ROAD PERSONAL CARE,FORBES CENTER REALTY LLC,6655 Frankstown Ave,Pittsburgh,PA,SNF,Independent,No,212,170,"REALTY, LLC"
18111,CORNERSTONE MANOR I LLC,CORNERSTONE MANOR II LLC,515 Water Street,Scottsville,KY,ALF,Independent,No,36,29,SHORT_LLC
18112,CORNERSTONE OF CLAYSBURG,HRD LLC,969 Bedford Street,Claysburg,PA,ALF,Independent,No,24,19,SHORT_LLC
18115,COTTAGE AT WEXNER HERITAGE VILLAGE THE,HERITAGE TOWER COLUMBUS LLC,1149 College Avenue,Columbus,OH,ALF,Corporate,No,20,16,SHORT_LLC
18117,COTTAGES AT LOCUST GROVE,MIFFLIN RE OWNER LLC,69 Cottage Road,Mifflin,PA,SNF,Independent,No,118,94,SHORT_LLC
18118,COTTINGHAM RETIREMENT COMMUNITY INC,COTTINGHAM CARE REALTY LLC,3995 Cottingham Dr,Cincinnati,OH,ALF,Independent,No,255,204,"REALTY, LLC"
18119,COTTONWOOD VILLAS,BLUE RIDGE HEALTH INVESTOR LLC,800 W Church St,Bishopville,SC,ALF,Independent,No,85,68,"INVESTOR, LLC"
18122,COUNTRY CHARM,CSL WHITE RIVER LLC,3177 Meridian Parke Dr,Greenwood,IN,ALF,Independent,No,89,71,SHORT_LLC
18126,"COUNTRY COMFORT ALTERNATIVE LIVING, INC.",COUNTRY COMFORT PROPERTIES INC,10546 River Road,New Columbia,PA,ALF,Independent,No,20,16,PROPERTIES
18127,COUNTRY COTTAGE- LAWRENCEBURG,COTTAGES LAWRENCEBURG LLC,469 Weakley Creek Road,Lawrenceburg,TN,ALF,Independent,No,29,23,SHORT_LLC
18128,COUNTRY LAWN CTR FOR REHAB,SCHROER PROPERTIES OF COUNTRY LAWN INC,10608 Navarre Road Sw,Navarre,OH,SNF,Independent,No,111,89,PROPERTIES
18129,COUNTRY MANOR PERSONAL CARE HOME,CEDAR MANAGEMENT LLC,111 Altmeyer Dr,Kittanning,PA,ALF,Independent,No,30,24,SHORT_LLC
18144,COUNTRY VIEW MANOR,COUNTRY VIEW LLC,12 Friendly Drive,Quarryville,PA,ALF,Independent,No,24,19,SHORT_LLC
18145,COUNTRY VIEW OF SUNBURY,SUNBURY REALTY LLC,14961 N Old 3C Rd,Sunbury,OH,SNF,Independent,No,116,93,"REALTY, LLC"
18147,COUNTRYSIDE MANOR NURSING AND REHABILITATION  LLC,COUNTRYSIDE PROPCO LLC,1865 Countryside Drive,Fremont,OH,SNF,Independent,No,111,89,"PROPCO, LLC"
18148,COUNTRYSIDE MEADOWS,COUNTRYSIDE MEADOWS LLC,762 N Dan Jones Rd,Avon,IN,SNF,Independent,No,171,137,SHORT_LLC
18150,COUNTRYSIDE VILLAGE RETIREMENT COMMUNITY,COMPASS REALTY GUILFORD LLC,7700 US Highway 158,Stokesdale,NC,SNF,Independent,No,152,122,"REALTY, LLC"
18154,"COURTYARD AT TIFFIN, THE",LTC PROPERTIES INC,781 South Greenfield Road,Tiffin,OH,ALF,Independent,No,45,36,PROPERTIES
18156,COVENANT PLACE,SUMTER PROPCO LLC,2825 Carter Rd Ofc,Sumter,SC,ALF,Independent,No,149,119,"PROPCO, LLC"
18160,COVENTRY HOUSE INN INDEPENDENT SENIOR LIVING,INDEPENDENT PROPERTIES LLC,150 Coventry Drive,Oxford,NC,ALF,Independent,No,26,21,"PROPERTIES, LLC"
18161,COVENTRY HOUSE INN INDEPENDENT SENIOR LIVING OF HENDERSON,CAROLINA INDEPENDENT PROP LLC,20 Medical Court,Henderson,NC,ALF,Independent,No,19,15,SHORT_LLC
18163,CPHV RCF 917 LLC,LK HERITAGE VILLAS LLC,917 Pittsburg Ave Nw,North Canton,OH,ALF,Corporate,No,16,13,SHORT_LLC
18164,CPHV RCF 919 LLC,LK HERITAGE VILLAS LLC,919 Pittsburg Ave Nw,North Canton,OH,ALF,Corporate,No,16,13,SHORT_LLC
18165,CRANBERRY HOUSE,NC4 CRANBERRY LLC,6215 N.  Us 19 E Highway,Newland,NC,ALF,Independent,No,60,48,SHORT_LLC
18166,CRAWFORD CARE CENTER,CRAWFORD CARE CENTER PROPCO LLC,20881 State Highway 198,Saegertown,PA,SNF,Independent,No,209,167,"PROPCO, LLC"
18167,CREEKSIDE AT SHALLOWFORD,7511 SHALLOWFORD ROAD OWNER LL,7511 Shallowford Rd,Chattanooga,TN,ALF,Independent,No,125,100,ADDRESS_BASED
18170,CRESCENT FIELDS AT HUNTINGDON VALLEY,2507 PHILMONT AVENUE LANDLORD LLC,2507 Philmont Ave,Huntingdon Valley,PA,ALF,Independent,No,197,158,"ADDRESS_BASED, LLC"
18178,CROMWELL HOUSE SENIOR APARTMENTS - 55+,CROMWELL INVESTORS,114 Cromwell Pkwy,Norfolk,VA,ALF,Independent,No,205,164,INVESTOR
18181,CROSSINGS OF GEORGETOWN,GEORGETOWN PROPCO II LLC,2628 N Fraser St,Georgetown,SC,ALF,Independent,No,50,40,"PROPCO, LLC"
18183,CROWN CYPRESS,SANDGALA LLC,2424 East Stone Drive,Kingsport,TN,ALF,Independent,No,60,48,SHORT_LLC
18184,CROWN POINT CHRISTIAN VILLAGE,KESSER PROPERTY LLC,6685 E. 117th Avenue,Crown Point,IN,SNF,Independent,No,198,158,"PROPERTIES, LLC"
18186,CROWN SENIOR LIVING,7960 SHADELAND LLC,7960 Shadeland Avenue North,Indianapolis,IN,ALF,Independent,No,100,80,"ADDRESS_BASED, LLC"
18188,CROWNPOINTE OF CARMEL,CHAPTERS LIVING OF CARMEL PROPCO,11610 Technology Dr,Carmel,IN,ALF,Independent,No,50,40,PROPCO
18190,CROWNPOINTE OF HARTFORD CITY,LDN LLC,100 Independence Parkway,Hartford City,IN,ALF,Corporate,No,64,51,SHORT_LLC
18192,CROWNPOINTE OF PORTLAND,LDN LLC,745 Patriot Drive,Portland,IN,ALF,Corporate,No,32,26,SHORT_LLC
18199,CUMBERLAND POINTE CARE CENTER,CUMBERLAND POINTE REALTY LLC,68637 Bannock Road,St Clairsville,OH,SNF,Independent,No,99,79,"REALTY, LLC"
18200,CUMBERLAND RIDGE ASSISTED LIVING CENTER,CROSSVILLE ASSISTED ASSOC LLC,458 Wayne Avenue 458 Wayne Ave,Crossville,TN,ALF,Independent,No,40,32,SHORT_LLC
18201,CUMBERLAND VILLAGE,CV PROPERTY LLC,3335 Wise Creek Ln,Aiken,SC,ALF,Corporate,No,167,134,"PROPERTIES, LLC"
18203,CYPRESS COMMUNITIES LLC,AR PROPERTY HOLDINGS LLC,32 S. Turbot Avenue,Milton,PA,ALF,Corporate,No,300,240,"HOLDINGS, PROPERTIES, LLC"
18204,CYPRESS MANOR,STAR CARE NETWORK-CM REALTY LLC,503 West Buncombe Street,Roper,NC,ALF,Independent,No,40,32,"REALTY, LLC"
18206,CYPRESS SQUARE,205 MIDLAND LLC,205 Midland Pkwy,Summerville,SC,ALF,Independent,No,39,31,"ADDRESS_BASED, LLC"
18207,DAHLIA GARDENS CENTER FOR NURSING AND REHABILITATI,ABERDEEN NC PROPCO LLC,915 Pee Dee Road,Aberdeen,NC,SNF,Independent,No,120,96,"PROPCO, LLC"
18212,DANIEL POINTE,WSL-DANIEL POINTE LLC,514 Robert Daniel Dr,Daniel Island,SC,ALF,Corporate,No,128,102,SHORT_LLC
18213,DANVILLE CENTRE FOR HEALTH & REHABILITATION,VENTAS REALTY,642 North Third Street,Danville,KY,SNF,Corporate,No,124,99,REALTY
18214,DARBY HOUSE RETIREMENT,DARBY HOUSE LLC,249 E Broadway Blvd,Jefferson City,TN,ALF,Independent,No,289,231,SHORT_LLC
18215,"DAVCO REST HOME, LLC",DAV REAL ESTATE LLC,2526 West 10th Street,Owensboro,KY,ALF,Independent,No,92,74,SHORT_LLC
18220,DAYSPRING ASSISTED LIVING,G & Y & MARSHALL PROPERTIES LLC,5146 Towles Rd,Hollywood,SC,ALF,Independent,No,16,13,"PROPERTIES, LLC"
18221,DAYSPRING OF JOHNS ISLAND,G & Y & MARSHALL PROPERTIES 2 LLC,3455 Bohicket Rd,Johns Island,SC,ALF,Independent,No,24,19,"PROPERTIES, LLC"
18222,DEANE HILL PLACE,401 CATHERINE LLC,401 Catherine McAuley Way,Knoxville,TN,ALF,Independent,No,104,83,"ADDRESS_BASED, LLC"
18223,DEEPWOOD ESTATES,203 OLD CHAPIN ROAD OWNER LLC,203 Old Chapin Rd,Lexington,SC,ALF,Independent,No,117,94,"ADDRESS_BASED, LLC"
18225,DEER MEADOWS,DEER MEADOWS PROPERTY,8301 Roosevelt Blvd,Philadelphia,PA,SNF,Independent,No,369,295,PROPERTIES
18228,DELAWARE VALLEY PERSONAL CARE CENTER,DELAWARE VALLEY NF REALTY LLC,109 Rivers Edge Drive,Matamores,PA,ALF,Independent,No,100,80,"REALTY, LLC"
18229,DEMAREE CROSSING,NXM GREENWOOD OWNER LLC,1255 Demaree Road,Greenwood,IN,ALF,Independent,No,97,78,SHORT_LLC
18238,DEVONHOUSE OF ALLENTOWN,DEVONHOUSE SENIOR LLC,1930 Bevin Dr,Allentown,PA,ALF,Independent,No,80,64,SHORT_LLC
18239,DICKENSONVILLE ASSISTED LIVING,YAHWEH ESTATES LLC,80 Yahweh Road,Castlewood,VA,ALF,Corporate,No,27,22,SHORT_LLC
18240,DIGBY PLACE,DIGBY AID PROPCO LLC,167 Cr W 240 S,Lafayette,IN,ALF,Independent,No,47,38,"PROPCO, LLC"
18242,DISCOVERY COMMONS BETHEL PARK,KJ BETHEL PARK LLC,2000 Cool Springs Drive,Pittsburgh,PA,ALF,Independent,No,113,90,SHORT_LLC
18248,DIVINE MANOR ASSISTED LIVING CENTER,D & C PROPERTIES OF WAXHAW LLC,2210 Oak Pond Rd,Rock Hill,SC,ALF,Independent,No,32,26,"PROPERTIES, LLC"
18249,DIVINE REHABILITATION AND NURSING AT SHANE HILL,SHANE HILL ROUTE 118 PROPCO LLC,10731 State Route 118,Rockford,OH,SNF,Independent,No,95,76,"PROPCO, LLC"
18252,DOGWOOD BEND,CLARKSVILLE RESIDENTIAL LLC,160 Hillcrest Drive,Clarksville,TN,ALF,Independent,No,50,40,SHORT_LLC
18253,DOGWOOD ESTATES,BNL INVESTMENTS LLC,949 W. 7th Street,Beaver Dam,KY,ALF,Independent,No,61,49,SHORT_LLC
18254,DOGWOOD POINTE,MILAN RESIDENTIAL LLC,9001 Telecom Drive,Milan,TN,ALF,Corporate,No,36,29,SHORT_LLC
18256,DOGWOOD TERRACE,10300 THREE CHOPT ROAD OWNER LLC,10300 Three Chopt Rd,Henrico,VA,ALF,Independent,No,117,94,"ADDRESS_BASED, LLC"
18258,DOMINION OF HIXSON,DOMINION OF CHATTANOOGA PROPCO LLC,2143 Northpoint Blvd,Hixson,TN,ALF,Independent,No,153,122,"PROPCO, LLC"
18260,DOMINION SENIOR LIVING AT PATRICK SQUARE,DOMINION OF CLEMSON PROPCO LLC,100 Pershing Avenue,Clemson,SC,ALF,Independent,No,136,109,"PROPCO, LLC"
18262,DOMINION SENIOR LIVING OF ANDERSON,DOMINION ANDERSON LLC,3461 North Highway 81,Anderson,SC,ALF,Independent,No,60,48,SHORT_LLC
18263,DOMINION SENIOR LIVING OF ATHENS,DOMINION ATHENS LLC,2090 West Madison Avenue,Athens,TN,ALF,Independent,No,68,54,SHORT_LLC
18264,DOMINION SENIOR LIVING OF BRISTOL,DOMINION BRISTOL LLC,425 Shelby Lane,Bristol,TN,ALF,Independent,No,58,46,SHORT_LLC
18265,DOMINION SENIOR LIVING OF CROSSVILLE,DOMINION CROSSVILLE LLC,887 Woodland Road,Crossville,TN,ALF,Independent,No,58,46,SHORT_LLC
18266,DOMINION SENIOR LIVING OF JOHNSON CITY,DOMINION OF JOHNSON CITY PROPCO LLC,2412 Knob Creek Road,Johnson City,TN,ALF,Independent,No,68,54,"PROPCO, LLC"
18268,DOMINION VILLAGE AT POQUOSON,SNH CHS PROPERTIES,531 Wythe Creek Rd,Poquoson,VA,ALF,Corporate,No,28,22,PROPERTIES
18269,DOMINION VILLAGE OF WILLIAMSBURG,SNH CHS PROPERTIES,4132 Longhill Rd,Williamsburg,VA,ALF,Corporate,No,48,38,PROPERTIES
18283,EAGLE VALLEY PERSONAL CARE HOME,STEM S & L LIVING TRUST,500 Front Street,Milesburg,PA,ALF,Independent,No,60,48,TRUST
18284,EAGLE'S POINTE,WAYNE HEALTH INVESTORS LLC,901 West New Hope Road,Goldsboro,NC,ALF,Independent,No,104,83,"INVESTOR, LLC"
18290,EASTLAND HEALTH CARE & REHAB CENTER,2425 KIMBERLY PARKWAY PROPCO LLC,2425 Kimberly Pkwy E,Columbus,OH,SNF,Independent,No,106,85,"PROPCO, ADDRESS_BASED, LLC"
18291,EASY LIVING COUNTRY ESTATES,DS REALTY VENTURES LLC,1 Easy Living Dr,Hunker,PA,ALF,Independent,No,70,56,"REALTY, LLC"
18292,EBONY'S PERSONAL CARE,EBONYS ENTERPRISES LLC,2521 Versallies Ave,Mckeesport,PA,ALF,Independent,No,18,14,SHORT_LLC
18298,EDEN TERRACE OF SPARTANBURG,BRISTOL SPARTANBURG LLC,2780 East Main Street,Spartanburg,SC,ALF,Independent,No,111,89,SHORT_LLC
