excel_row,facility,corporate_name,address,city,state,ownership_type,do_we_serve,db_beds,db_census,nic_operator,nic_owner,nic_ccn,nic_profit_status,nc_units,al_units,mc_units,il_units,aa_units,total_units,classification,tags,detail
21439,Azalea Manor,The Shaws,557 Waterman St SE,Marietta,GA,Independent,No,25,20,The Shaws,Azalea Holdings Group LLC,,For Profit,0,25,0,0,0,25,CLEAN,,
21440,Azalea Manor,Azalea Manor Assisted Living Facility,112 12th Ave N,Saint Petersburg,FL,Independent,No,20,16,Azalea Manor Assisted Living Facility,Eastwinds Of Florida Inc,,For Profit,0,20,0,0,0,20,CLEAN,,
21441,Azalea Place,"Frontida, Inc.",8322 14th Avenue,Kenosha,WI,Corporate,No,20,16,"Frontida, Inc.",Fardale Home LLC,,Unknown,0,14,6,0,0,20,CLEAN,,
21442,Azaleas Alf,unknown,38906 North  Avenue,Zephyrhills,FL,Corporate,No,18,14,unknown,Jj Pablo Inc,,For Profit,0,18,0,0,0,18,CLEAN,,
21443,Azura At Mierow Farm Brookfield Building A-mierow,Azura Memory Care,16040 Washington Drive,Brookfield,WI,Corporate,No,24,19,Azura Memory Care,Azura Harbor Holdings LLC,,Unknown,0,17,7,0,0,24,CLEAN,,
21444,Azura At Mierow Farm Brookfield Building B-elmbroo,Azura Memory Care,16030 Washington Drive,Brookfield,WI,Corporate,No,24,19,Azura Memory Care,Azura Harbor Holdings LLC,,Unknown,0,17,7,0,0,24,CLEAN,,
21445,Azura At Mierow Farm Brookfield Building C-broadwa,Azura Memory Care,16020 Washington Drive,Brookfield,WI,Corporate,No,30,24,Azura Memory Care,Azura Harbor Holdings LLC,,Unknown,0,21,9,0,0,30,CLEAN,,
21446,Azura At Mierow Farm Brookfield Building D-wirth,Azura Memory Care,16010 Washington Drive,Brookfield,WI,Corporate,No,30,24,Azura Memory Care,Azura Harbor Holdings LLC,,Unknown,0,21,9,0,0,30,CLEAN,,
21447,Azura Memory Care And Assisted Living Of Verona,unknown,285 Wildcat Way,Verona,WI,Corporate,No,104,83,unknown,Azura Verona LLC,,Unknown,0,73,31,0,0,104,CLEAN,,
21448,Azura Memory Care of Fox Point,Azura Memory Care,7770 North Port Washington Road,Fox Point,WI,Corporate,No,88,70,Azura Memory Care,Azura Fox Point LLC,,For Profit,0,0,88,0,0,88,CLEAN,,
21449,Azura Memory Care of Oak Creek,Azura Memory Care,8772 South Mayhew Drive,Oak Creek,WI,Corporate,No,48,38,Azura Memory Care,Nhpco Wisconsin LLC,,For Profit,0,0,48,0,0,48,CLEAN,,
21450,Azura Memory Care Of Oak Creek II,Azura Memory Care,8774 S Mayhew Dr,Oak Creek,WI,Corporate,No,24,19,Azura Memory Care,Nhpco Wisconsin LLC,,Unknown,0,17,7,0,0,24,CLEAN,,
21451,Azura Memory Care Of Oshkosh,Azura Memory Care,2220 Brookview Ct,Oshkosh,WI,Corporate,No,18,14,Azura Memory Care,Nhpco Wisconsin LLC,,Unknown,0,13,5,0,0,18,CLEAN,,
21452,Azura Memory Care Of Sheboygan 19,Azura Memory Care,2629 Indiana Ave,Sheboygan,WI,Corporate,No,19,15,Azura Memory Care,Nhpco Wisconsin LLC,,Unknown,0,13,6,0,0,19,CLEAN,,
21453,Azura of Brookfield at Mierow Farm,Azura Memory Care,16030 West Capitol Drive,Brookfield,WI,Corporate,No,80,64,Azura Memory Care,Azura Harbor Holdings LLC,,For Profit,0,40,40,0,0,80,CLEAN,,
21454,Azura of Verona,Azura Memory Care,655 Half Mile Rd,Verona,WI,Corporate,No,80,64,Azura Memory Care,Verona Veterinary Med Svc,,For Profit,0,40,40,0,0,80,CLEAN,,
21455,Babbitt Carefree Living By Oxf,Spectrum Health Companies,1 Central Boulevard,Babbitt,MN,Corporate,No,38,30,Spectrum Health Companies,Ol-us Babbitt LLC,,For Profit,0,27,11,0,0,38,CLEAN,,
21456,Bahama Bay Club Senior Living,Heritage Waterside,3441 W 1st St,Sanford,FL,Corporate,No,137,110,Heritage Waterside,Legacy Manor LLC,,For Profit,0,118,19,0,0,137,CLEAN,,
21457,Baldwin Senior Living Lansing,Baldwin House Senior Living,200 W Edgewood Blvd,Lansing,MI,Independent,No,88,70,Baldwin House Senior Living,Bh Edgewood Property Owner LLC,,For Profit,0,88,0,0,0,88,CLEAN,,
21458,Ballard Glenn I,Century Oaks Assisted Living,2100 E Glenhurst Ln,Appleton,WI,Corporate,No,55,44,Century Oaks Assisted Living,Inspired Senior Of Appleton Dst,,Unknown,0,38,17,0,0,55,CLEAN,,
21459,Ballard Glenn II,Century Oaks Assisted Living,2302 E Glenhurst Ln,Appleton,WI,Corporate,No,72,58,Century Oaks Assisted Living,Inspired Senior Of Appleton Dst,,Unknown,0,50,22,0,0,72,CLEAN,,
21460,Balmoral Assisted Living,TJM Properties,93 Balmoral Dr,Lake Placid,FL,Corporate,No,125,100,TJM Properties,Balmoral Senior LLC,,For Profit,0,78,47,0,0,125,CLEAN,,
21461,Bamboo Villas Assisted Living Facility LLC,"Bamboo Villas Assisted Living Facility, LLC",2730 W Wilder Ave,Tampa,FL,Independent,No,24,19,"Bamboo Villas Assisted Living Facility, LLC",Sumulong Rodolfo F,,For Profit,0,24,0,0,0,24,CLEAN,,
21462,Banyan Place,Banyan Realty,2950 NW 5th Ave,Boca Raton,FL,Independent,No,120,96,Banyan Realty,Banyan Boca Fl Realty LLC,,Not For Profit,0,120,0,0,0,120,CLEAN,,
21463,Banyan Residence,Greg Anderson,100 Base Ave E,Venice,FL,Independent,No,36,29,Greg Anderson,Timeless Properties II LLC,,For Profit,0,36,0,0,0,36,CLEAN,,
21464,Banyan Residence at Wildwood - Oxford,unknown,12427 Co Rd 101,Oxford,FL,Corporate,No,60,48,unknown,12427 Cr 101 LLC,,For Profit,0,0,60,0,0,60,CLEAN,,
21465,Baptist Homes Of Arcadia Valley,Baptist Homes & Healthcare Ministries,101 Riggs Scott Lane,Ironton,MO,Corporate,No,56,45,Baptist Homes & Healthcare Ministries,The Baptist Home,,Unknown,0,56,0,16,0,72,FLAGGED,"ADDR_MATCHES_DB_SNF, IL_MIXED",Same address as SNF: BAPTIST HOMES OF ARCADIA VALLEY | IL=16 (22% of total) with other unit types
21466,Baptist Homes Of Ozark,Baptist Homes & Healthcare Ministries,1625 West Garton Rd,Ozark,MO,Corporate,No,30,24,Baptist Homes & Healthcare Ministries,The Baptist Home,,Not For Profit,0,30,0,0,0,30,CLEAN,,
21467,Barathaven,Frontier Senior Living,1030 Barathaven Blvd,Dardenne Prairie,MO,Corporate,No,37,30,Frontier Senior Living,Frontier Exchange Landlord Group LLC,,For Profit,0,0,37,0,0,37,CLEAN,,
21468,Barclay House of Augusta,Barclay House,204 Frazier Ct,Augusta,GA,Independent,No,74,59,Barclay House,204 Frazier Court Propco LLC,,For Profit,0,45,29,0,0,74,CLEAN,,
21469,Barclay House of Carrollton,QSL Management,150 Cottage Ln,Carrollton,GA,Corporate,No,58,46,QSL Management,Walker Richard A & Debra H,,For Profit,0,38,20,30,0,88,FLAGGED,IL_MIXED,IL=30 (34% of total) with other unit types
21470,Bardwell Residences,"GARDANT MANAGEMENT SOLUTIONS, INC",301 Weston Avenue,Aurora,IL,Corporate,No,37,30,Gardant Management Solutions,Fox Valley Developers LLC,,For Profit,0,20,17,62,0,99,FLAGGED,"PROPCO_SPLIT, IL_MIXED","Operator=Gardant Management Solutions, Owner=Fox Valley Developers LLC | IL=62 (63% of total) with other unit types"
21471,Barnabas Acres,Barnabas Assisted Living',210 Franks Ln,Cape Girardeau,MO,Corporate,No,56,45,Barnabas Assisted Living',Barnabas Assisted East LLC,,For Profit,0,56,0,0,0,56,CLEAN,,
21472,Barnabas Redwood Manor,Barnabas Assisted Living',1194 Landon Rd,Bourbon,MO,Corporate,No,47,38,Barnabas Assisted Living',Barnabas Assisted Of Missouri LLC,,For Profit,0,47,0,0,0,47,CLEAN,,
21473,Barrett House Of Green Lake Rcac,Kindered Hearts Senior Living,850 Sunnyside Road,Green Lake,WI,Corporate,No,25,20,Kindered Hearts Senior Living,Barrett House Of Green Lake LLC,,Unknown,0,25,0,24,0,49,FLAGGED,IL_MIXED,IL=24 (49% of total) with other unit types
21474,Barrett House Of Markesan,Barrett House Alternative Living,185 E John Street,Markesan,WI,Corporate,No,15,12,Barrett House Alternative Living,Barrett House Of Markesan LLC,,Unknown,0,10,5,0,0,15,CLEAN,,
21475,Barrett House Of Ripon,Barrett House Alternative Living,632 Hilltop Lane,Ripon,WI,Corporate,No,15,12,Barrett House Alternative Living,Barrett House Of Ripon LLC,,Unknown,0,10,5,0,0,15,CLEAN,,
21476,Barrington Terrace - Boynton Beach,AlerisLife Inc.,1425 S Congress Ave,Boynton Beach,FL,Corporate,No,111,89,AlerisLife Inc.,Snh Barrington Boynton LLC,105850,For Profit,0,92,19,0,0,111,CLEAN,,
21477,Bartholomew House,VICTORY HOUSING,6904 River Rd,Bethesda,MD,Corporate,No,33,26,VICTORY HOUSING,unknown,,Not For Profit,0,33,0,0,0,33,CLEAN,,
21478,Barton Senior Residences Of Chicago,"Barton Zion, LLC",1245 South Wood,Chicago,IL,Independent,No,139,111,"Barton Zion, LLC",Zion-barton,,Unknown,0,139,0,0,0,139,CLEAN,,
21479,Barton Senior Residences Of Zion,Bethel New Life,3500 Sheridan Road,Zion,IL,Independent,No,130,104,Bethel New Life,unknown,,Unknown,0,130,0,0,0,130,CLEAN,,
21480,Barton Woods Assisted Living East,Barton Woods Assisted Living,9472 Kochville Road,Freeland,MI,Independent,No,40,32,Barton Woods Assisted Living,Neuenfeldt Joseph,,For Profit,0,40,0,0,0,40,CLEAN,,
21481,Battle Creek Bickford Cottage,BICKFORD SENIOR LIVING,3432 Capital Avenue,Battle Creek,MI,Corporate,No,55,44,Bickford Senior Living,Jv Landlord-battle Creek LLC,,Unknown,0,38,17,0,0,55,CLEAN,,
21482,Bavarian Comfort Care,Comfort Care Senior Living,5366 W Rolling Hills Dr,Bridgeport,MI,Corporate,No,42,34,Comfort Care Senior Living,5366 W Rolling Hills Drive LLC,,For Profit,0,28,14,0,0,42,CLEAN,,
21483,Bay Breeze Senior Living And Rehabilitation Center,Gulf Coast Health Care,3387 Gulf Breeze Pkwy,Gulf Breeze,FL,Corporate,No,60,48,Gulf Coast Health Care,Bay Breeze Operating Propco LLC,105487,For Profit,0,60,0,0,0,60,CLEAN,,
21484,Bay City Comfort Care,Comfort Care Senior Living,4130 Shrestha Drive,Bay City,MI,Corporate,No,67,54,Comfort Care Senior Living,Tender,,Unknown,0,47,20,0,0,67,CLEAN,,
21485,Bay Harbor Assisted Living Suamico I,Bay Harbor Memory Care & Assisted Living,3136 Longview Ln,Suamico,WI,Corporate,No,20,16,Bay Harbor Memory Care & Assisted Living,Country Care Properties LLC,,Unknown,0,14,6,0,0,20,CLEAN,,
21486,Bay Harbor of Madison,Bay Harbor Memory Care & Assisted Living,1936 Tennyson Ln,Madison,WI,Corporate,No,60,48,Bay Harbor Memory Care & Assisted Living,Me Elmore 1 LLC,,Not For Profit,0,60,0,0,0,60,CLEAN,,
21487,Bay Harbor of River Falls,Privately Owned and Operated,119 Union St,River Falls,WI,Corporate,No,60,48,Privately Owned and Operated,Dti LLC,,Not For Profit,0,60,0,0,0,60,CLEAN,,
21488,Bay Harbor Senior Living,Springbrook Village of La Crescent,1384 County Road 25,La Crescent,MN,Independent,No,86,69,Springbrook Village of La Crescent,Svp LLC,,For Profit,0,60,26,0,0,86,CLEAN,,
21489,Bay Oaks Historic Retirement Residence,Bay Oaks Historic Retirement,435 NE 34th St,Miami,FL,Independent,No,32,26,Bay Oaks Historic Retirement,Soroptimist Home For The Aged,,Not For Profit,0,32,0,0,0,32,CLEAN,,
21490,Bay Ridge Assisted Living,Heritage Senior Communities,3825 Scenic Ridge,Traverse City,MI,Corporate,No,64,51,Heritage Senior Communities,Bay Ridge Assisted Ctr LLC,,Unknown,0,45,19,0,0,64,CLEAN,,
21491,Bay Valley Afc Inc.,Bay Valley House,5113 Reinhardt Lane,Bay City,MI,Independent,No,20,16,Bay Valley House,Bay Valley Adult Foster Care Inc,,Unknown,0,20,0,0,0,20,CLEAN,,
21492,Bay View Gardens Memory Care Afc,Medallion Village,628 E. Main St,Sebewaing,MI,Independent,No,20,16,Medallion Village,Hall Donald,,Unknown,0,14,6,0,0,20,CLEAN,,
21493,Bay Village Of Sarasota Inc,unknown,8611 Vamo Rd,Sarasota,FL,Corporate,No,15,12,unknown,Bay Village Of Sarasota Inc,,For Profit,0,10,5,0,0,15,CLEAN,,
21494,Baycare Assisted Living,Baycare Assisted Living,9288 Hickory Mill Road,Salisbury,MD,Independent,No,16,13,Baycare Assisted Living,Sarah Margaret & Mollies Home LLC,,Unknown,0,16,0,0,0,16,CLEAN,,
21495,Bayfield Assisted Living,STORYPOINT,3932 Monitor Road,Bay City,MI,Corporate,No,70,56,StoryPoint Group,Epc Swift Leisure Ridea Lanlord LLC,,Unknown,0,49,21,0,0,70,FLAGGED,PROPCO_SPLIT,"Operator=StoryPoint Group, Owner=Epc Swift Leisure Ridea Lanlord LLC"
21496,Bayou Gardens,"51 Bayou Gardens, LLC",2275 Nebraska Ave,Palm Harbor,FL,Independent,No,24,19,"51 Bayou Gardens, LLC",H51 Bayou Gardens LLC,,For Profit,0,24,0,0,0,24,CLEAN,,
21497,"Bayou Gardens Dunedin, LLC",Bayou Gardens Assisted Living,1585 Curlew Rd,Dunedin,FL,Independent,No,50,40,Bayou Gardens Assisted Living,Bayou Gardens Dunedin LLC,,For Profit,0,50,0,0,0,50,CLEAN,,
21498,Bayshore Guest Home,"Keystyle Living, LLC",512 Bayshore Road,Nokomis,FL,Independent,No,22,18,"Keystyle Living, LLC",Keystyle Intl LLC,,For Profit,0,15,7,0,0,22,CLEAN,,
21499,Bayshore Memory Care,SENIOR LIFESTYLE,1260 Creekside Blvd E,Naples,FL,Corporate,No,65,52,Senior Lifestyle,Creekside East Inc,,For Profit,0,0,65,0,0,65,CLEAN,,
21500,Bayside Manor Assisted Living,MONARCH HEALTHCARE MANAGEMENT,638 3rd Street,Gaylord,MN,Corporate,No,68,54,Monarch Healthcare Management,640 3rd Street LLC,,For Profit,0,48,20,0,0,68,CLEAN,,
21501,Bayside Terrace,SENIOR LIFESTYLE,9381 US Highway 19 N,Pinellas Park,FL,Corporate,No,145,116,Senior Lifestyle,Bayside Terrace Senior LLC,,For Profit,0,114,31,0,0,145,CLEAN,,
21502,Baytree Lakeside,Baytree Senior Living,6411 46th Ave N,St Petersburg,FL,Independent,No,40,32,Baytree Senior Living,Morningdew LLC,,For Profit,0,40,0,0,0,40,CLEAN,,
21503,Bayview Senior Care LLC,"Anna's Healthcare, Inc.",839 S 18th Ave,Sturgeon Bay,WI,Corporate,No,70,56,"Anna's Healthcare, Inc.",Bayview Senior Care Re LLC,,Unknown,0,49,21,0,0,70,CLEAN,,
21504,Baywoods Of Annapolis,Baywood of Annapolis,7101 Bay Front Dr,Annapolis,MD,Independent,No,20,16,Baywood of Annapolis,Baywoods Cooperative Housing Corp,215345,Not For Profit,0,20,0,147,0,194,FLAGGED,IL_MIXED,IL=147 (76% of total) with other unit types
21505,Beach House Assisted Living & Memory Care at Wiregrass Ranch,WindRiver Companies,30070 State Road 56,Wesley Chapel,FL,Corporate,No,100,80,WindRiver Companies,Psl Wiregrass,,For Profit,0,67,33,0,0,100,CLEAN,,
21506,Beach House Assisted Living and Memory Care,Foster Senior Living,1315 2nd Ave N,Jacksonville Beach,FL,Corporate,No,84,67,Foster Senior Living,Fsl Jax Beach Landlord LLC,,For Profit,0,64,20,0,0,84,CLEAN,,
21507,Beach House Assisted Living and Memory Care,"GRACE MANAGEMENT, INC",1000 Airport Rd S,Naples,FL,Corporate,No,112,90,"Grace Management, Inc.",Cpf Communities II,,For Profit,0,80,32,0,0,112,CLEAN,,
21508,Beacon Hill Residential Care,unknown,2905 Campbell,Kansas City,MO,Corporate,No,37,30,unknown,Thompson Lawrence,,Not For Profit,0,37,0,0,0,37,CLEAN,,
21509,Beacon Home At The Oaks,unknown,403 N. Main Street,Plainwell,MI,Corporate,No,20,16,unknown,The Oaks Of Plainwell LLC,,Unknown,0,20,0,0,0,20,CLEAN,,
21510,Beacon Home At Wave Crest,unknown,28840 63rd Street,Bangor,MI,Corporate,No,16,13,unknown,Bangor Land Holding LLC,,Unknown,0,16,0,0,0,16,CLEAN,,
21511,Beacon Square Orion,Pomeroy Living,101 E Scripps Road,Orion,MI,Corporate,No,89,71,Pomeroy Living,Bso Property LLC,,For Profit,0,51,38,72,0,161,FLAGGED,IL_MIXED,IL=72 (45% of total) with other unit types
21512,Beaver Dam Al Operations LLC,"Baka Enterprises, Inc.",129 Evergreen Cir,Beaver Dam,WI,Corporate,No,40,32,"Baka Enterprises, Inc.",unknown,,Unknown,0,28,12,0,0,40,CLEAN,,
21513,Beaver Dam Al Operations LLC,"Baka Enterprises, Inc.",104 Fakes Ct,Beaver Dam,WI,Corporate,No,80,64,"Baka Enterprises, Inc.",Beaver Dam Al Realty LLC,,Unknown,0,80,0,0,0,80,CLEAN,,
21514,Bedford Court,"SUNRISE SENIOR LIVING MANAGEMENT, INC",3700 International Drive,Silver Spring,MD,Corporate,No,76,61,Sunrise Senior Living,Welltower Propco Group LLC,,Unknown,0,76,0,0,0,76,FLAGGED,PROPCO_SPLIT,"Operator=Sunrise Senior Living, Owner=Welltower Propco Group LLC"
21515,Bedrock Care At Southern Life Assisted Living,Gulf Coast Health Care,1297 Us 27 N,Lake Placid,FL,Corporate,No,97,78,Gulf Coast Health Care,Southern Life Propco LLC,,For Profit,0,97,0,0,0,97,CLEAN,,
21516,Beechwood Assisted Living LLC,Beechwood Assisted Living,101 North Beechwood Avenue,Baltimore,MD,Independent,No,15,12,Beechwood Assisted Living,Feuerstein Bruce K,,Unknown,0,15,0,0,0,15,CLEAN,,
21517,Beechwood Manor,Beechwood Manor,24600 Greater Mack Ave,Saint Clair Shores,MI,Independent,No,50,40,Beechwood Manor,Beechwood Manor Realty LLC,,For Profit,0,50,0,0,0,50,CLEAN,,
21518,BeeHive Homes - Maple Grove,BeeHive Homes,14901 Weaver Lake Road North,Maple Grove,MN,Corporate,No,41,33,BeeHive Homes,Hilbig Holdings LLC,,For Profit,0,0,41,0,0,41,CLEAN,,
21519,Beehive Homes Of Duluth,BeeHive Homes,4014 Trinity Road,Duluth,MN,Corporate,No,41,33,BeeHive Homes,Northern Health Care Properties LLC,,For Profit,0,29,12,0,0,41,CLEAN,,
21520,Beehive Homes Of Eau Claire,BeeHive Homes,5075 Stonewood Dr,Eau Claire,WI,Corporate,No,20,16,BeeHive Homes,Pto Properties LLC,,Unknown,0,14,6,0,0,20,CLEAN,,
21521,Beehive Homes Of Eau Claire,BeeHive Homes,5059 Stonewood Dr,Eau Claire,WI,Corporate,No,20,16,BeeHive Homes,Pto Properties LLC,,Unknown,0,14,6,0,0,20,CLEAN,,
21522,Beehive Homes Of Elk River,BeeHive Homes,14282 Business Center Drive Nw,Elk River,MN,Corporate,No,24,19,BeeHive Homes,Heritage Maples Senior LLC,,For Profit,0,17,7,0,0,24,CLEAN,,
21523,Beehive Homes Of Grain Valley,Oaks village,101 Cross Creek Dr,Grain Valley,MO,Independent,No,32,26,Oaks village,Blue Maple Real Estate LLC,,For Profit,0,32,0,0,0,32,CLEAN,,
21524,Beehive Homes Of Lakeville,BeeHive Homes,20159 Iberia Avenue,Lakeville,MN,Corporate,No,24,19,BeeHive Homes,Jhf Investments LLC,,For Profit,0,17,7,0,0,24,CLEAN,,
21525,BeeHive Homes of Lakeville South,BeeHive Homes,8305 210th St.,Lakeville,MN,Corporate,No,24,19,BeeHive Homes,Chevalle Investments LLC,,For Profit,0,0,24,0,0,24,CLEAN,,
21526,Beehive Homes Of Moorhead,BeeHive Homes,1001 Caddy Avenue,Moorhead,MN,Corporate,No,16,13,BeeHive Homes,Midland Assisted Care LLC,,For Profit,0,11,5,0,0,16,CLEAN,,
21527,Beehive Homes Of Mt Horeb,unknown,327 North 8th St,Mount Horeb,WI,Corporate,No,18,14,unknown,Troll Properties LLC,,Unknown,0,13,5,0,0,18,CLEAN,,
21528,Beehive Homes Of Oregon,BeeHive Homes,101 N Bergamont Blvd,Oregon,WI,Corporate,No,18,14,BeeHive Homes,Malokai Homes LLC,,Unknown,0,13,5,0,0,18,CLEAN,,
21529,Beehive Homes Of Oregon Wi,BeeHive Homes,151 North Bergamont Boulevard,Oregon,WI,Corporate,No,20,16,BeeHive Homes,Malokai Homes LLC,,Unknown,0,14,6,0,0,20,CLEAN,,
21530,Beehive Homes Of Oxford,BeeHive Homes,73 Beehive Drive,Oxford,MI,Corporate,No,20,16,BeeHive Homes,73 Beehive Drive Holdings LLC,,Unknown,0,14,6,0,0,20,CLEAN,,
21531,Beggs Pointe Assisted Living Facility,unknown,4711 Beggs Road,Orlando,FL,Corporate,No,16,13,unknown,Laine Management Group LLC,,For Profit,0,16,0,0,0,16,CLEAN,,
21532,Bel Air Assisted Living,"The Coleben House, Inc. d/b/a Bel Air Assisted Living",144 North Hickory Avenue,Bel Air,MD,Independent,No,16,13,"The Coleben House, Inc. d/b/a Bel Air Assisted Living",Alfba LLC,,Unknown,0,16,0,0,0,16,CLEAN,,
21533,Bel Rae Senior Living,Marquis Management,2330 Mound View Blvd,Saint Paul,MN,Corporate,No,98,78,Marquis Management,Mounds View Properties LLC,,For Profit,0,66,32,0,0,98,CLEAN,,
21534,Belding Sunrise Manor,unknown,532 Harrison St.,Belding,MI,Corporate,No,20,16,unknown,Parsons Tricia,,Unknown,0,20,0,0,0,20,CLEAN,,
21535,Belgium Gardens,unknown,432 S Heritage St,Belgium,WI,Corporate,No,22,18,unknown,Sandmar Properties LLC,,Unknown,0,15,7,0,0,22,CLEAN,,
21536,Bell Tower Residence,unknown,1500 Oday St,Merrill,WI,Corporate,No,90,72,unknown,unknown,,Unknown,0,63,27,0,0,90,CLEAN,,
21537,Bella Mar at Royal Palm Beach,"Distinctive Living, LLC",11911 Southern Blvd,Royal Palm Beach,FL,Corporate,No,108,86,"Distinctive Living, LLC",Rpb One LLC,,For Profit,0,72,36,0,0,108,CLEAN,,
21538,Bella Mar Delray Beach,"Distinctive Living, LLC",14160 Via Flora,Delray Beach,FL,Corporate,No,130,104,"Distinctive Living, LLC",Delray Sl One LLC,,For Profit,0,76,54,0,0,130,CLEAN,,
21539,Bella Vista,EDEN SENIOR CARE,631 Hazel St,Oshkosh,WI,Corporate,No,132,106,Eden Senior Care,Bella Vista Oshkosh Senior Realty LLC,,Unknown,0,121,11,54,0,186,FLAGGED,IL_MIXED,IL=54 (29% of total) with other unit types
21540,Bellaire Retirement Apts.,Sue Soliman,12621 Hale St,Riverview,MI,Independent,No,82,66,Sue Soliman,Retirement Assoc LLC,,For Profit,0,46,36,0,0,82,CLEAN,,
21541,Bellevue Retirement Community,Encore Senior Living,1660 Hoffman Rd,Green Bay,WI,Corporate,No,126,101,Encore Senior Living,Wisl Investments Inc,,Unknown,0,126,0,160,0,286,FLAGGED,IL_MIXED,IL=160 (56% of total) with other unit types
21542,Bellevue Village at Neese Road,Bellevue Villages,756 Neese Rd,Woodstock,GA,Corporate,No,71,57,Bellevue Villages,Bellevue Neese Road Snr Liv LLC,,For Profit,0,57,14,0,0,71,CLEAN,,
21543,Bellevue Village at Woodstock,Bellevue Villages,1000 Professional Pkwy,Woodstock,GA,Corporate,No,50,40,Bellevue Villages,Bellevue Snr Liv Woodstock LLC,,For Profit,0,38,12,0,0,50,CLEAN,,
21544,Belmar Oakland,Privately Owned and Operated,5990 Adams Road,Troy,MI,Corporate,No,88,70,Privately Owned and Operated,Windemere Park Of Troy Land Holding,,For Profit,0,44,44,0,0,88,CLEAN,,
21545,Belmont Village at Buckhead,Belmont Village Senior Living,5455 Glenridge Dr,Atlanta,GA,Corporate,No,69,55,Belmont Village Senior Living,5455 Glenridge Drive Ne LLC,,For Profit,0,50,19,0,0,69,CLEAN,,
21546,Belmont Village at Johns Creek,Belmont Village Senior Living,4315 Johns Creek Pkwy,Suwanee,GA,Corporate,No,43,34,Belmont Village Senior Living,4315 Johns Creek Pkwy LLC,,For Profit,0,28,15,31,0,74,FLAGGED,IL_MIXED,IL=31 (42% of total) with other unit types
21547,Belmont Village Buffalo Grove,Belmont Village Senior Living,500 McHenry Rd,Buffalo Grove,IL,Corporate,No,115,92,Belmont Village Senior Living,Belmont Village,,For Profit,0,81,34,0,0,115,CLEAN,,
21548,Belmont Village Coral Gables,Belmont Village Senior Living,4111 Salzedo St,Coral Gables,FL,Corporate,No,165,132,Belmont Village Senior Living,Bvbp Po Cg LLC,,For Profit,0,140,25,44,0,209,FLAGGED,IL_MIXED,IL=44 (21% of total) with other unit types
